"","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","year","val","upper","lower"
"8516",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",6,"5-9 years",496,"Intracerebral hemorrhage",3,"Rate",2017,22.7166752362654,30.9440921596898,17.3510376635192
"8517",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",6,"5-9 years",496,"Intracerebral hemorrhage",3,"Rate",2017,24.0249871182365,30.1038069897297,19.0170143692861
"8518",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,12487.6190307631,17190.9699747959,9065.21714103098
"8519",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,10803.1331026701,14066.2219009427,8130.16966565228
"8520",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,23290.7521334332,28966.3326029803,18480.8394464268
"8521",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,29.9850040799222,41.2785899027045,21.7672057651318
"8522",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,30.3047706303149,39.458333456784,22.8066177248376
"8523",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,30.1324806847488,37.4752800024176,23.9096416666606
"8524",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2017,38204.741726468,48755.1968098679,29126.8367756429
"8525",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2017,18364.8684318,23163.7323544464,14108.6289194411
"8526",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2017,56569.6101582679,69376.130808373,47040.2161089146
"8527",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2017,97.9596209264835,125.011723201415,74.683239838599
"8528",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2017,54.1241955101455,68.2672126594625,41.5803790183254
"8529",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",8,"15-19 years",496,"Intracerebral hemorrhage",3,"Rate",2017,77.565425141215,95.1250868752453,64.499195787534
"8530",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",9,"20-24 years",496,"Intracerebral hemorrhage",1,"Number",2017,60269.3394044018,75486.7709732961,47351.7631774824
"8531",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",9,"20-24 years",496,"Intracerebral hemorrhage",1,"Number",2017,25931.4071741088,33126.003740361,19885.8639480309
"8532",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",9,"20-24 years",496,"Intracerebral hemorrhage",1,"Number",2017,86200.7465785105,102647.101690197,71567.4295534322
"8533",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",9,"20-24 years",496,"Intracerebral hemorrhage",3,"Rate",2017,134.089058500166,167.945262865909,105.349642215056
"8534",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",9,"20-24 years",496,"Intracerebral hemorrhage",3,"Rate",2017,63.0727088041276,80.5720558754073,48.3681929673668
"8535",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",9,"20-24 years",496,"Intracerebral hemorrhage",3,"Rate",2017,100.162659417322,119.272826452916,83.1591877827272
"8536",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",10,"25-29 years",496,"Intracerebral hemorrhage",1,"Number",2017,132621.722140417,170246.11349001,104823.62293451
"8537",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",10,"25-29 years",496,"Intracerebral hemorrhage",1,"Number",2017,46567.9976634961,57843.2798320611,36365.5758767831
"8538",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",10,"25-29 years",496,"Intracerebral hemorrhage",1,"Number",2017,179189.719803913,214349.519110313,148432.377975927
"8539",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",10,"25-29 years",496,"Intracerebral hemorrhage",3,"Rate",2017,223.291168598232,286.638214441542,176.488352616664
"8540",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",10,"25-29 years",496,"Intracerebral hemorrhage",3,"Rate",2017,81.7278316213939,101.516192916527,63.8223632364275
"8541",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",10,"25-29 years",496,"Intracerebral hemorrhage",3,"Rate",2017,153.978196932728,184.191104836376,127.548332304894
"8542",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",11,"30-34 years",496,"Intracerebral hemorrhage",1,"Number",2017,226645.308742883,278944.380795789,186572.064255731
"8543",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",11,"30-34 years",496,"Intracerebral hemorrhage",1,"Number",2017,68820.7836222648,86522.0612978815,50477.3373601682
"8544",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",11,"30-34 years",496,"Intracerebral hemorrhage",1,"Number",2017,295466.092365148,347339.240847579,249271.322433534
"8545",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",11,"30-34 years",496,"Intracerebral hemorrhage",3,"Rate",2017,387.784239026601,477.266593505161,319.219958102498
"8546",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",11,"30-34 years",496,"Intracerebral hemorrhage",3,"Rate",2017,121.450022119759,152.687977459693,89.0788133507335
"8547",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",11,"30-34 years",496,"Intracerebral hemorrhage",3,"Rate",2017,256.676677299325,301.739808865266,216.546454708504
"8548",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",12,"35-39 years",496,"Intracerebral hemorrhage",1,"Number",2017,302923.479459217,362456.529692693,256090.126383205
"8549",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",12,"35-39 years",496,"Intracerebral hemorrhage",1,"Number",2017,82095.7800620594,97212.3809553893,63851.2934111524
"8550",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",12,"35-39 years",496,"Intracerebral hemorrhage",1,"Number",2017,385019.259521277,448926.133024122,333767.020275222
"8551",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",12,"35-39 years",496,"Intracerebral hemorrhage",3,"Rate",2017,634.186742934028,758.822414265603,536.138576773458
"8552",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",12,"35-39 years",496,"Intracerebral hemorrhage",3,"Rate",2017,181.193586608146,214.55743467824,140.926182247005
"8553",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",12,"35-39 years",496,"Intracerebral hemorrhage",3,"Rate",2017,413.67011404004,482.332558829776,358.603986490774
"8554",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",13,"40-44 years",496,"Intracerebral hemorrhage",1,"Number",2017,583139.149978998,676002.136871872,489137.848426642
"8555",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",13,"40-44 years",496,"Intracerebral hemorrhage",1,"Number",2017,175962.692708599,208010.81616303,141131.606728185
"8556",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",13,"40-44 years",496,"Intracerebral hemorrhage",1,"Number",2017,759101.842687597,857151.152551732,657639.421457094
"8557",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",13,"40-44 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1077.81734200415,1249.45619991148,904.074534669503
"8558",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",13,"40-44 years",496,"Intracerebral hemorrhage",3,"Rate",2017,337.000933777715,398.378987066842,270.292995184559
"8559",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",13,"40-44 years",496,"Intracerebral hemorrhage",3,"Rate",2017,713.991754882345,806.214424988162,618.558799624993
"8560",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",14,"45-49 years",496,"Intracerebral hemorrhage",1,"Number",2017,1104569.88490005,1285016.84330516,956070.175023777
"8561",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",14,"45-49 years",496,"Intracerebral hemorrhage",1,"Number",2017,390912.738265505,461594.956797226,315106.100589991
"8562",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",14,"45-49 years",496,"Intracerebral hemorrhage",1,"Number",2017,1495482.62316555,1702896.11057969,1327935.7055958
"8563",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",14,"45-49 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1777.61292300548,2068.01088655941,1538.62849391025
"8564",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",14,"45-49 years",496,"Intracerebral hemorrhage",3,"Rate",2017,656.32539234236,774.997746216774,529.04936282412
"8565",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",14,"45-49 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1228.84095898309,1399.2730220722,1091.16733331082
"8566",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",15,"50-54 years",496,"Intracerebral hemorrhage",1,"Number",2017,1556566.50757736,1793150.13724599,1353184.38864917
"8567",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",15,"50-54 years",496,"Intracerebral hemorrhage",1,"Number",2017,668359.457407713,771087.850554737,544137.835012984
"8568",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",15,"50-54 years",496,"Intracerebral hemorrhage",1,"Number",2017,2224925.96498507,2476874.80478793,1994986.98100291
"8569",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",15,"50-54 years",496,"Intracerebral hemorrhage",3,"Rate",2017,2611.69214074959,3008.6450516774,2270.4465344822
"8570",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",15,"50-54 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1131.89998530806,1305.87562881108,921.524489001187
"8571",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",15,"50-54 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1875.24057321707,2087.59131845926,1681.44045630821
"8572",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",16,"55-59 years",496,"Intracerebral hemorrhage",1,"Number",2017,1218297.68816384,1370207.36540501,1050234.78604723
"8573",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",16,"55-59 years",496,"Intracerebral hemorrhage",1,"Number",2017,534512.075649348,624398.801838887,414772.633291008
"8574",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",16,"55-59 years",496,"Intracerebral hemorrhage",1,"Number",2017,1752809.76381319,1962283.82662234,1546790.3099059
"8575",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",16,"55-59 years",496,"Intracerebral hemorrhage",3,"Rate",2017,3085.6057862711,3470.350322553,2659.94966932475
"8576",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",16,"55-59 years",496,"Intracerebral hemorrhage",3,"Rate",2017,1385.05180834578,1617.97034906137,1074.77756249781
"8577",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",16,"55-59 years",496,"Intracerebral hemorrhage",3,"Rate",2017,2245.04068324856,2513.34007477457,1981.1660374591
"8578",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",17,"60-64 years",496,"Intracerebral hemorrhage",1,"Number",2017,2046631.92497877,2345181.35653158,1782131.84843923
"8579",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",17,"60-64 years",496,"Intracerebral hemorrhage",1,"Number",2017,963038.709785567,1117766.19857148,761846.991507825
"8580",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",17,"60-64 years",496,"Intracerebral hemorrhage",1,"Number",2017,3009670.63476434,3343339.0290217,2709386.43655631
"8581",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",17,"60-64 years",496,"Intracerebral hemorrhage",3,"Rate",2017,4947.00619557385,5668.64347170114,4307.67114885586
"8582",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",17,"60-64 years",496,"Intracerebral hemorrhage",3,"Rate",2017,2344.64343378704,2721.34770010779,1854.81593630537
"8583",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",17,"60-64 years",496,"Intracerebral hemorrhage",3,"Rate",2017,3650.51418791018,4055.22997083474,3286.29103561515
"8584",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",18,"65-69 years",496,"Intracerebral hemorrhage",1,"Number",2017,2137370.49416051,2442142.20407337,1857892.22428252
"8585",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",18,"65-69 years",496,"Intracerebral hemorrhage",1,"Number",2017,1161558.41038429,1383227.36768203,951254.767195676
"8586",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",18,"65-69 years",496,"Intracerebral hemorrhage",1,"Number",2017,3298928.9045448,3687545.94956002,2971821.58872629
"8587",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",18,"65-69 years",496,"Intracerebral hemorrhage",3,"Rate",2017,6965.84606556253,7959.1192590456,6055.00603480573
"8588",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",18,"65-69 years",496,"Intracerebral hemorrhage",3,"Rate",2017,3704.78840189138,4411.80113126787,3034.02532084846
"8589",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",18,"65-69 years",496,"Intracerebral hemorrhage",3,"Rate",2017,5317.72519807086,5944.15841699543,4790.44289944204
"8590",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",19,"70-74 years",496,"Intracerebral hemorrhage",1,"Number",2017,1713566.63906477,2012499.21945999,1513275.44109376
"8591",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",19,"70-74 years",496,"Intracerebral hemorrhage",1,"Number",2017,1079470.38284367,1280629.5214812,816647.271490293
"8592",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",19,"70-74 years",496,"Intracerebral hemorrhage",1,"Number",2017,2793037.02190844,3134516.71976172,2466793.22227494
"8593",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",19,"70-74 years",496,"Intracerebral hemorrhage",3,"Rate",2017,8511.23267548435,9996.02158770035,7516.39246914537
"8594",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",19,"70-74 years",496,"Intracerebral hemorrhage",3,"Rate",2017,5135.37775192339,6092.35460054606,3885.04612616828
"8595",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",19,"70-74 years",496,"Intracerebral hemorrhage",3,"Rate",2017,6786.91326409215,7616.68854905955,5994.16030246204
"8596",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",20,"75-79 years",496,"Intracerebral hemorrhage",1,"Number",2017,1524050.84180347,1738183.82728015,1332468.37006567
"8597",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",20,"75-79 years",496,"Intracerebral hemorrhage",1,"Number",2017,1097395.01997788,1281074.7301929,836887.796998025
"8598",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",20,"75-79 years",496,"Intracerebral hemorrhage",1,"Number",2017,2621445.86178135,2925333.58239709,2335427.55198262
"8599",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",20,"75-79 years",496,"Intracerebral hemorrhage",3,"Rate",2017,11151.938644727,12718.8141388688,9750.07204577752
"8600",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",20,"75-79 years",496,"Intracerebral hemorrhage",3,"Rate",2017,7338.41864434905,8566.70798910817,5596.37405028711
"8601",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",20,"75-79 years",496,"Intracerebral hemorrhage",3,"Rate",2017,9159.37773403989,10221.1667499551,8160.02475235441
"8602",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",22,"All ages",496,"Intracerebral hemorrhage",1,"Number",2017,14783438.8383998,16134073.5179479,13573931.2656643
"8603",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",22,"All ages",496,"Intracerebral hemorrhage",1,"Number",2017,8483652.32038586,9510061.3971326,6895741.8036764
"8604",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",22,"All ages",496,"Intracerebral hemorrhage",1,"Number",2017,23267091.1587857,24950975.3780898,21313227.827938
"8605",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",22,"All ages",496,"Intracerebral hemorrhage",3,"Rate",2017,2061.94593867418,2250.3280683376,1893.24775859176
"8606",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",22,"All ages",496,"Intracerebral hemorrhage",3,"Rate",2017,1238.90970501205,1388.80129868784,1007.01927910259
"8607",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",22,"All ages",496,"Intracerebral hemorrhage",3,"Rate",2017,1659.88038778886,1780.00912978997,1520.49126513658
"8608",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",27,"Age-standardized",496,"Intracerebral hemorrhage",3,"Rate",2017,1621.6645296055,1774.58582814317,1485.64526575418
"8609",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",27,"Age-standardized",496,"Intracerebral hemorrhage",3,"Rate",2017,888.136049478334,995.73126192853,718.632239455023
"8610",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",27,"Age-standardized",496,"Intracerebral hemorrhage",3,"Rate",2017,1249.16920825119,1342.83577635956,1137.97036118465
"8611",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",30,"80-84 years",496,"Intracerebral hemorrhage",1,"Number",2017,1254144.44985022,1445447.37132223,1079101.55458111
"8612",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",30,"80-84 years",496,"Intracerebral hemorrhage",1,"Number",2017,1113374.84925644,1342297.05403653,852633.433339023
"8613",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",30,"80-84 years",496,"Intracerebral hemorrhage",1,"Number",2017,2367519.29910666,2668823.72005453,1984524.24666422
"8614",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",30,"80-84 years",496,"Intracerebral hemorrhage",3,"Rate",2017,14687.7837729207,16928.2082679176,12637.7869029383
"8615",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",30,"80-84 years",496,"Intracerebral hemorrhage",3,"Rate",2017,10503.8807927434,12663.5950627647,8043.97544068989
"8616",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",30,"80-84 years",496,"Intracerebral hemorrhage",3,"Rate",2017,12370.5551280235,13944.9046807639,10369.3628201985
"8617",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",31,"85-89 years",496,"Intracerebral hemorrhage",1,"Number",2017,629702.518393808,744271.934007284,515540.403524156
"8618",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",31,"85-89 years",496,"Intracerebral hemorrhage",1,"Number",2017,697745.451987342,839552.777344794,536539.190302159
"8619",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",31,"85-89 years",496,"Intracerebral hemorrhage",1,"Number",2017,1327447.97038115,1535309.45782061,1091131.12419075
"8620",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",31,"85-89 years",496,"Intracerebral hemorrhage",3,"Rate",2017,16955.5800000153,20040.5142908044,13881.6128248788
"8621",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",31,"85-89 years",496,"Intracerebral hemorrhage",3,"Rate",2017,13012.6617907596,15657.3092894612,10006.232216927
"8622",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",31,"85-89 years",496,"Intracerebral hemorrhage",3,"Rate",2017,14626.0968312605,16916.3577760315,12022.3088468272
"8623",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",32,"90-94 years",496,"Intracerebral hemorrhage",1,"Number",2017,182873.343768236,226045.453652422,142306.473159349
"8624",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",32,"90-94 years",496,"Intracerebral hemorrhage",1,"Number",2017,263506.788840004,322182.790745205,184924.852075421
"8625",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",32,"90-94 years",496,"Intracerebral hemorrhage",1,"Number",2017,446380.132608239,527044.607745705,345666.422373056
"8626",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",32,"90-94 years",496,"Intracerebral hemorrhage",3,"Rate",2017,17440.2673779891,21557.5057033646,13571.4855450068
"8627",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",32,"90-94 years",496,"Intracerebral hemorrhage",3,"Rate",2017,14455.1564292089,17673.9379638859,10144.3977066625
"8628",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",32,"90-94 years",496,"Intracerebral hemorrhage",3,"Rate",2017,15545.2144237298,18354.3595240339,12037.8535296253
"8629",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",39,"0-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,40022.6498384597,55779.5741822289,28267.7389777558
"8630",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",39,"0-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,31576.2086375725,40999.2679050236,24306.3409999356
"8631",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",39,"0-14 years",496,"Intracerebral hemorrhage",1,"Number",2017,71598.8584760322,91014.8521090207,56802.9722501244
"8632",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",39,"0-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,30.1574387393935,42.0304277227928,21.3000041217572
"8633",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",39,"0-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,27.531653519079,35.7477254933601,21.1929736849578
"8634",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",39,"0-14 years",496,"Intracerebral hemorrhage",3,"Rate",2017,28.9401823790216,36.7881063371488,22.9597009167318
"8635",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",235,"95+ years",496,"Intracerebral hemorrhage",1,"Number",2017,31838.1544479308,41082.7407155256,22791.2224108096
"8636",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",235,"95+ years",496,"Intracerebral hemorrhage",1,"Number",2017,64458.697688202,83366.1995007561,43156.7989392761
"8637",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",235,"95+ years",496,"Intracerebral hemorrhage",1,"Number",2017,96296.8521361328,117378.902138488,68780.2153828314
"8638",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",235,"95+ years",496,"Intracerebral hemorrhage",3,"Rate",2017,14500.3072895077,18710.6437229123,10379.990115342
"8639",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",235,"95+ years",496,"Intracerebral hemorrhage",3,"Rate",2017,13460.8559368155,17409.2937295705,9012.39823407159
"8640",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",235,"95+ years",496,"Intracerebral hemorrhage",3,"Rate",2017,13787.6336989398,16806.1288688991,9847.8443936262
"8641",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",1,"<5 years",496,"Intracerebral hemorrhage",1,"Number",2019,10044.1390068552,15232.1128065986,6514.61791515888
"8642",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",1,"<5 years",496,"Intracerebral hemorrhage",1,"Number",2019,7709.96715040025,10812.575877155,5430.85472971545
"8643",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",1,"<5 years",496,"Intracerebral hemorrhage",1,"Number",2019,17754.1061572555,23511.1157313555,13054.2237210816
"8644",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",1,"<5 years",496,"Intracerebral hemorrhage",3,"Rate",2019,21.374852315957,32.4153380871001,13.8637065592551
"8645",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",1,"<5 years",496,"Intracerebral hemorrhage",3,"Rate",2019,18.8852861864386,26.4850142509431,13.3026825934434
"8646",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",1,"<5 years",496,"Intracerebral hemorrhage",3,"Rate",2019,20.2174604802843,26.7732460837978,14.8654767434687
"8647",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",6,"5-9 years",496,"Intracerebral hemorrhage",1,"Number",2019,8746.41177988854,11791.0865025564,6201.10516318976
"8648",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",6,"5-9 years",496,"Intracerebral hemorrhage",1,"Number",2019,7525.9605357686,10153.8638232751,5519.65095920083
"8649",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",6,"5-9 years",496,"Intracerebral hemorrhage",1,"Number",2019,16272.3723156571,20479.4423351352,12545.4971257863
"8650",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",6,"5-9 years",496,"Intracerebral hemorrhage",3,"Rate",2019,18.9029186551218,25.4831300677875,13.4019514998328
"8651",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",6,"5-9 years",496,"Intracerebral hemorrhage",3,"Rate",2019,18.5535967578169,25.032113045965,13.6074827464466
"8652",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",6,"5-9 years",496,"Intracerebral hemorrhage",3,"Rate",2019,18.7397366577326,23.5847207040848,14.4477589264208
"8653",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,11244.2599634647,14865.3231790575,8087.96176630607
"8654",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,10359.4643721488,13448.8027375284,7805.95004455681
"8655",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",1,"Number",2019,21603.7243356135,27330.991508626,17024.7379149225
"8656",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,25.1036410725623,33.1879322185035,18.0569721662138
"8657",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,26.7416913224326,34.7164407872444,20.1501061320383
"8658",2,"DALYs (Disability-Adjusted Life Years)",6,"China",3,"Both",7,"10-14 years",496,"Intracerebral hemorrhage",3,"Rate",2019,25.8633221922361,32.7198323881404,20.3814988143577
"8659",2,"DALYs (Disability-Adjusted Life Years)",6,"China",1,"Male",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2019,33737.0031507681,42659.5882715034,25419.1463830928
"8660",2,"DALYs (Disability-Adjusted Life Years)",6,"China",2,"Female",8,"15-19 years",496,"Intracerebral hemorrhage",1,"Number",2019,16682.5024267837,21434.4421350129,12978.4982031531
